alma_id,alma_name,alma_voltage_kv,official_station,official_station_id,distance_km,name_similarity,match_status,interpretation_limit
214.0,GRAL. LEVALLE,132,ARROYO CABRAL,AC,177.369,0.24,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
566.0,VILLA MERCEDES,132,LUJAN,LU,152.564,0.211,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3953.0,V. MERCEDES SUR,132,LUJAN,LU,155.954,0.105,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4947.0,ENCADENADAS,132,LUJAN,LU,194.744,0.125,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
268.0,LA TOMA,132,LUJAN,LU,86.108,0.333,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
507.0,SANTA ROSA S.LUIS,132,RÍO GRANDE,RG,52.092,0.148,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5205.0,MERLO SAN LUIS,132,RÍO GRANDE,RG,39.381,0.417,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5206.0,TILISARAO S. LUIS,132,RÍO GRANDE,RG,77.124,0.231,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
302.0,LUJÁN DE CUYO,132,LUJÁN DE CUYO,LCU,0.016,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
364.0,P.I.P.,132,LUJÁN DE CUYO,LCU,1.48,0.222,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
567.0,VILLANUEVA,132,LUJÁN DE CUYO,LCU,24.786,0.348,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
452.0,RODEO DE LA CRUZ,132,GRAN MENDOZA,GM,25.421,0.214,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
276.0,LAS HERAS,132,LUJÁN DE CUYO,LCU,26.661,0.364,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4193.0,BOULOGNE,132,LUJÁN DE CUYO,LCU,24.217,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5349.0,CERRO DE LA GLORIA,132,LUJÁN DE CUYO,LCU,20.616,0.323,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
2853.0,VILLA HIPÓDROMO,132,LUJÁN DE CUYO,LCU,16.394,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
491.0,SAN MARTÍN,132,LUJÁN DE CUYO,LCU,21.486,0.261,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
224.0,GUAYMALLEN,133,LUJÁN DE CUYO,LCU,23.742,0.261,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4850.0,TUPUNGATO,132,CAPIZ,CAP,33.085,0.143,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
148.0,CRUZ DE PIEDRA,132,LUJÁN DE CUYO,LCU,17.152,0.37,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
22.0,ANCHORIS,132,LUJÁN DE CUYO,LCU,29.972,0.381,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
87.0,CAPIZ,132,CAPIZ,CAP,0.042,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
546.0,BAJO RÍO TUNUYAN,132,BAJO RIO TUNUYÁN,BRT,0.07,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
304.0,MONTECASEROS,132,MONTECASEROS,MCA,0.014,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4842.0,COLON BA 132,132,COLÓN,CN,0.0,0.588,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
145.0,CPTAN SARMIENTO,66,CAPITÁN SARMIENTO,CT,0.0,0.938,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
388.0,PERGAMINO,132,PERGAMINO,PO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
237.0,I.M.S.A.,132,IMSA,IM,0.0,0.727,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
253.0,JUNIN,132,JUNÍN,JU,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
294.0,LINCOLN,132,LINCOLN,LI,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
454.0,ROJAS,132,ROJAS,RF,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
470.0,SALTO BS.AS.,132,SALTO,SA,0.0,0.625,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4693.0,CHACABUCO IND.,132,CHACABUCO INDUSTRIAL,CD,0.747,0.788,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
109.0,CHACABUCO,132,CHACABUCO,CB,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
161.0,DOLORES,132,DOLORES,DO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
215.0,GRAL. MADARIAGA,132,GENERAL MADARIAGA,GD,0.0,0.903,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
316.0,MAR DEL TUYU,132,MAR DEL TUYU,MU,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
402.0,PINAMAR,132,PINAMAR,PM,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
474.0,SAN CLEMENTE,132,SAN CLEMENTE,SE,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
563.0,VILLA GESELL,132,VILLA GESELL,VG,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
585.0,MAR DE AJO,132,MAR DE AJO,MJ,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4033.0,LAS TONINAS,132,LAS TONINAS,LO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4851.0,VALERIA DEL MAR,132,VALERIA DEL MAR,VA,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3.0,9 DE JULIO MDP,132,MAR DEL PLATA,MP,8.629,0.37,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
216.0,GRAL. PUEYRREDON,132,MAR DEL PLATA,MP,5.908,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
250.0,JARA,132,MAR DEL PLATA,MP,3.95,0.353,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
315.0,MAR DEL PLATA,132,MAR DEL PLATA,MP,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1013.0,TERMINAL,132,MAR DEL PLATA,MP,6.895,0.19,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4053.0,RUTA 2,132,MAR DEL PLATA,MP,6.074,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5040.0,SUR MDP,132,MAR DEL PLATA,MP,5.858,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5426.0,MDP INDUSTRIAL,132,MAR DEL PLATA,MP,4.089,0.37,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5515.0,NORTE - EDEA,132,MAR DEL PLATA,MP,20.552,0.435,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
196.0,FIRMAT,132,COLÓN,CN,65.097,0.0,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
461.0,RUFINO,132,LINCOLN,LI,125.783,0.462,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
553.0,VENADO TUERTO,132,COLÓN,CN,82.725,0.111,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
428.0,RAFAELA OESTE,132,SANTO TOME,ST,76.798,0.174,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
526.0,SUNCHALES,132,SANTO TOME,ST,102.102,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
653.0,CERES,132,BANDERA,BAN,117.51,0.333,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1573.0,TOSTADO,132,BANDERA,BAN,64.566,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
30.0,ARRUFO,132,BANDERA,BAN,159.697,0.308,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1633.0,RAFAELA SUR,132,SANTO TOME,ST,72.713,0.19,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
2933.0,SAN GUILLERMO,132,BANDERA,BAN,169.832,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5039.0,RENOVA,132,RIO CORONDA,CN,1.107,0.353,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4830.0,TERMINAL 6,132,RIO CORONDA,CN,10.913,0.381,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
417.0,PTO. SAN MARTIN,132,RIO CORONDA,CN,14.011,0.24,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
436.0,REFISAN,132,RIO CORONDA,CN,17.38,0.333,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
486.0,SAN LORENZO,132,RIO CORONDA,CN,19.591,0.364,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
525.0,SULFACID,132,ROSARIO OESTE,RO,21.109,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
86.0,CAPITAN BERMUDEZ,132,ROSARIO OESTE,RO,16.105,0.276,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5537.0,GDERO BAIGORRIA,132,ROSARIO OESTE,RO,14.484,0.357,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4909.0,IBARLUCEA,132,ROSARIO OESTE,RO,10.374,0.273,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4908.0,AEROPUERTO ROS.,132,ROSARIO OESTE,RO,5.236,0.222,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
523.0,SORRENTO,132,ROSARIO OESTE,RO,11.542,0.381,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
382.0,PCIAS. UNIDAS,132,ROSARIO OESTE,RO,7.469,0.16,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
2913.0,SCALABR. ORTIZ,132,ROSARIO OESTE,RO,11.017,0.462,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
514.0,SARMIENTO S.FE,132,ROSARIO OESTE,RO,13.693,0.593,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
457.0,ROSARIO CENTRO,132,ROSARIO OESTE,RO,11.937,0.741,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4912.0,SAN MARTIN ROS.,132,ROSARIO OESTE,RO,12.709,0.222,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1593.0,ECHESORTU,132,ROSARIO OESTE,RO,9.155,0.273,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1653.0,GODOY,132,ROSARIO OESTE,RO,5.959,0.222,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
459.0,ROSARIO SUR,132,ROSARIO OESTE,RO,9.133,0.75,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4915.0,O. LAGOS ROS.,132,ROSARIO OESTE,RO,10.556,0.25,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
466.0,SALADILLO S.FE,132,ROSARIO OESTE,RO,14.994,0.519,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1353.0,V.G.GALVEZ,132,ROSARIO OESTE,RO,15.541,0.174,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
550.0,V. CONSTIT. IND.,132,SAN NICOLAS URBANA,NU,12.351,0.258,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5041.0,LAMINADOS INDUST,132,SAN NICOLAS URBANA,NU,10.868,0.235,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
204.0,GENERAL MOTORS,132,ROSARIO OESTE,RO,19.185,0.148,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4828.0,CARGILL,132,ROSARIO OESTE,RO,20.472,0.3,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
213.0,GRAL. LAGOS,132,ROSARIO OESTE,RO,29.069,0.261,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
673.0,V.C.RESIDENCIAL,132,SAN NICOLAS URBANA,NU,16.214,0.364,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
484.0,SAN JUSTO S.FE,132,SANTO TOME,ST,100.124,0.583,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
147.0,CRESPO STA.FE,132,ROMANG,RM,122.273,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
479.0,SAN JAVIER S.FE,132,ROMANG,RM,126.064,0.19,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
76.0,CALCHAQUI EPESF,132,ROMANG,RM,69.19,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
503.0,SANTA FE OESTE,132,SANTO TOME,ST,12.269,0.5,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
502.0,SANTA FE NORTE,132,SANTO TOME,ST,17.783,0.5,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
629.0,SANTA FE CENTRO,132,SANTO TOME,ST,15.256,0.48,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
78.0,CALCHINES,132,SANTO TOME,ST,16.489,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4914.0,PUERTO S.FE,132,SANTO TOME,ST,14.928,0.381,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
434.0,RECONQUISTA S.FE,132,ROMANG,RM,35.686,0.273,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5199.0,AVELLANEDA S.FE,132,ROMANG,RM,39.099,0.19,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5142.0,CHAPERO,132,ROMANG,RM,35.213,0.308,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5363.0,VILLA OCAMPO SUR,132,BELLA VISTA,BVI,31.884,0.37,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
568.0,VILLA OCAMPO,132,BELLA VISTA,BVI,31.922,0.435,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
501.0,SANTA ELENA ER,132,PARANA,PA,109.147,0.3,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
64.0,C. DEL URUGUAY,132,COLONIA ELIA,CE,14.524,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
500.0,SAN SALVADOR,132,SALTO GRANDE,SG,62.114,0.417,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1493.0,VILLAGUAY,132,COLONIA ELIA,CE,109.358,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
184.0,ESQUINA,132,ROMANG,RM,65.166,0.154,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
209.0,GOYA,132,GOYA,GOY,0.027,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5429.0,GOYA OESTE,132,GOYA,GOY,6.436,0.571,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5505.0,STELLA MARIS,132,ROMANG,RM,43.748,0.222,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
150.0,CURUZU CUATIA,132,MERCEDES,ME,60.861,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
323.0,MERCEDES DPEC,132,MERCEDES,ME,42.754,0.762,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5458.0,PASO TALA,132,GOYA,GOY,49.53,0.154,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5062.0,COLONIA BRUGNE,132,CAMPO DE LINEA COLONIA BRUGNE,CBR,0.01,0.651,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5113.0,CORRIENTES ESTE,132,SANTA CATALINA,SCA,5.273,0.276,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5471.0,PIRAYU,132,PASO DE LA PATRIA,PT,13.731,0.261,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
103.0,CD6-CHACO,132,RESISTENCIA NORTE,RNO,6.978,0.231,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
438.0,RESISTENCIA NORTE,132,RESISTENCIA NORTE,RNO,0.021,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4573.0,CD5-CHACO,132,RESISTENCIA NORTE,RNO,2.131,0.231,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5056.0,CD8 - CHACO,132,BARRANQUERAS,BAR,1.706,0.095,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5078.0,LA LEONESA,132,RESISTENCIA,RS,41.444,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5081.0,PUERTO VILELAS,132,BARRANQUERAS,BAR,6.256,0.385,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5159.0,MANSILLA,132,MANSILLA,MAN,0.038,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5269.0,CD15 - CHACO,132,RESISTENCIA NORTE,RNO,6.125,0.222,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
46.0,BARRANQUERAS,132,BARRANQUERAS,BAR,0.002,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
415.0,PTE. DE LA PLAZA,132,CHACO,CHA,59.673,0.1,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
489.0,SAN MARTIN CHACO,132,GENERAL SAN  MARTIN,GSM,0.116,0.588,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5054.0,LA ESCONDIDA,132,RESISTENCIA,RS,40.422,0.435,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5457.0,PRESIDENCIA ROCA,132,COLORADO,COL,30.564,0.25,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
97.0,CASTELLI CHACO,132,CHACO,CHA,103.538,0.526,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
112.0,CHARATA,132,CHACO,CHA,85.421,0.5,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
456.0,ROQUE SAENZ PENA,132,CHACO,CHA,6.265,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
560.0,VILLA ANGELA,132,CHACO,CHA,83.885,0.118,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4986.0,TRES ISLETAS,132,CHACO,CHA,56.514,0.118,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5055.0,CAMPO LARGO,132,CHACO,CHA,42.688,0.375,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5077.0,QUITILIPI,132,CHACO,CHA,19.609,0.0,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5079.0,PAMPA DEL INFIER,132,CHACO,CHA,84.41,0.095,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5391.0,SAN BERNARDO CH,132,CHACO,CHA,52.119,0.2,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5570.0,LAS BREÑAS,132,,,,,MISSING_COORDINATES,No se infiere saturación ni capacidad desde la planilla
201.0,FORMOSA I,132,FORMOSA I,FORI,0.067,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5127.0,FORMOSA II,132,FORMOSA II,FORII,0.029,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5424.0,FORMOSA III,132,FORMOSA I,FORI,6.248,0.9,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
404.0,PIRANE,132,PIRANE,PIR,0.066,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1433.0,EL COLORADO,132,COLORADO,COL,0.025,0.842,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4843.0,LAS LOMITAS NEA,132,LAS LOMITAS,LLO,0.019,0.846,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4952.0,ING. G. JUAREZ,132,ING. JUAREZ,JUA,0.012,0.909,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
125.0,CLORINDA,220,CLORINDA,CLO,0.004,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4957.0,LAGUNA BLANCA,132,LAGUNA BLANCA,LBL,0.023,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5114.0,GUEMES FORMOSA,132,GUEMES,GUE,0.034,0.6,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
173.0,EL DORADO,132,SAN ISIDRO,SI,163.496,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
238.0,IGUAZU,132,SAN ISIDRO,SI,242.152,0.125,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4653.0,WANDA,132,SAN ISIDRO,SI,210.301,0.4,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
450.0,ROCA - MISIONES,132,SAN ISIDRO,SI,49.858,0.522,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
353.0,OBERA,132,SAN ISIDRO,SI,78.326,0.133,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5404.0,OBERA II,132,SAN ISIDRO,SI,82.086,0.444,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
366.0,P.MINERAL,132,SAN ISIDRO,SI,99.462,0.316,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1436.0,A. DEL VALLE,132,SAN ISIDRO,SI,111.069,0.286,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
1437.0,SAN VICENTE,132,SAN ISIDRO,SI,151.39,0.476,NO_CONFIDENT_MATCH,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
255.0,LA BANDA,132,LA BANDA,LBA,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4900.0,LA BANDA ESTE,132,BANDA ESTE,LBE,0.0,0.87,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
3353.0,SANTIAGO OESTE,132,SANTIAGO OESTE,SGO,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
508.0,SANTIAGO CENTRO,132,SANTIAGO CENTRO,SCE,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4826.0,SANTIAGO SUR,132,SANTIAGO SUR,SGS,0.0,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
4894.0,SANTIAGO ESTE,132,SANTIAGO ESTE,SGE,0.054,1.0,MATCHED_SPATIAL_AND_NAME,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
5327.0,LA FANDET,132,SANTIAGO OESTE,SGO,2.194,0.348,MATCHED_SPATIAL_ONLY,"Control de identidad; no valida potencia, limitaciones ni estado operativo"
